t,J_full,J_red,Q_outer_full,Q_outer_red,M_full,M_red,mass_bulk_full,mass_coating_full,mass_red,balance_normalized_full,balance_normalized_red,robin_flux_mismatch_red
0.273,2.9895433572589627,2.887330421518776,3.3470552495559573,3.2427786630617303,0.9497951042853388,0.9102418705522408,0.36104111635406205,0.012060535082017949,0.3588239270044679,2.7365368272222823e-16,6.7275274388559706e-15,3.1530333899354446e-14
0.274,2.9865778863099615,2.8844669021069596,3.3437477053427958,3.2395721138851328,0.9527816821716487,0.9131263374543478,0.3606839465350299,0.012048535946315584,0.35846882179268846,2.5732289631471685e-16,5.440468647196593e-15,1.554312234475219e-14
0.275,2.9836154052335866,2.881606242393274,3.34044324655097,3.2363686093680584,0.9557652975768823,0.9160079436967411,0.3603271186937135,0.012036548683539415,0.35811405942571495,3.7390274598824675e-16,3.867842669841289e-15,1.9539925233402755e-14
0.276,2.9806559088334987,2.8787484382423147,3.337141874619618,3.233168149243456,0.9587459534857158,0.9188866921349834,0.35997063272792723,0.012024573282148624,0.3577596397147121,1.339064337690353e-15,7.185341348768883e-15,1.687538997430238e-14
0.277,2.9776993919848516,2.8758934855609333,3.333843590859603,3.2299707331703473,0.9617236528777007,0.9217625856205444,0.35961448852905153,0.012012609730610446,0.35740556246710314,3.0720719562990475e-15,5.92926337632358e-16,7.993605777301127e-15
0.278,2.974745849632347,2.873041380297005,3.3305483964574525,3.226776360736124,0.964698398727333,0.9246356270008413,0.35925868598222893,0.012000658017400058,0.3570518274866641,3.1417805002389517e-15,1.0390783740597122e-14,5.81756864903582e-14
0.279,2.9717952767883586,2.870192118438687,3.327256292478793,3.2235850314584273,0.9676701940041214,0.92750581911928,0.3589032249665363,0.01198871813100104,0.3566984345736448,2.0854702174859458e-16,2.686369215506119e-15,6.217248937900877e-15
0.28,2.968847668530931,2.8673456960129133,3.3239672798721016,3.2203967447873474,0.9706390416726522,0.9303731648152929,0.35854810535519815,0.011976790059904993,0.35634538352487033,1.5865256553224581e-16,4.852317993704534e-15,2.5757174171303632e-14
0.281,2.9659030200021115,2.864502109084809,3.320681359472042,3.217211500107205,0.9736049446926544,0.9332376669243777,0.35819332701572726,0.011964873792612013,0.3559926741338465,1.9642234721098956e-15,3.9771461585222516e-15,3.730349362740526e-14
0.28200000000000003,2.9629613264060364,2.861661353756401,3.317398532002865,3.2140292967386457,0.9765679060190604,0.9360993282781341,0.3578388898101281,0.01195296931763061,0.355640306190865,7.53000214266823e-17,6.019122546183372e-15,1.865174681370263e-14
0.28300000000000003,2.9600225830073765,2.8588234261657774,3.3141187980816182,3.2108501339402564,0.9795279286020678,0.9389581517042999,0.35748479359505453,0.0119410766234778,0.3552882794830893,3.7687270095033625e-16,6.699338245262615e-15,2.042810365310288e-14
0.28400000000000003,2.957086785129546,2.8559883224862235,3.3108421582214436,3.2076740109106194,0.9824850153871973,0.9418141400267861,0.35713103822196446,0.011929195698678993,0.35493659379466536,7.125751741048904e-16,3.262130743803849e-15,4.884981308350689e-15
0.28500000000000003,2.954153928153083,2.853156038925111,3.30756861283444,3.2045009267898443,0.9854391693153505,0.9446672960657112,0.35677762353728276,0.011917326531768278,0.3545852489068021,8.89502640652833e-16,3.2220537190973085e-15,2.9753977059954195e-14
0.28600000000000003,2.9512240075141882,2.8503265717232127,3.304298162234845,3.201330880661452,0.9883903933228647,0.9475176226374344,0.3564245493825599,0.011905469111288682,0.3542342445978625,1.2179767886152857e-15,5.644177499715734e-15,2.042810365310288e-14
0.28700000000000003,2.9482970187030575,2.8474999171537534,3.301030806641808,3.1981638715538496,0.9913386903415677,0.9503651225545882,0.3560718155946214,0.011893623425791608,0.35388358064346365,6.810604797575565e-16,2.5601861366260776e-15,1.7763568394002505e-15
0.28800000000000003,2.945372957262492,2.844676071521567,3.297766546182294,3.194999898442076,0.9942840632988302,0.9532097986261098,0.35571942200570117,0.011881789463837404,0.35353325681654457,7.743158652615882e-16,3.4748765568553426e-16,-4.440892098500626e-15
0.289,2.942451818786508,2.8418550311622908,3.2945053808937286,3.1918389602492825,0.9972265151176167,0.9560516536572721,0.35536736844359734,0.011869967213995419,0.3531832728874554,3.70691556362362e-16,1.3913271170027306e-16,1.687538997430238e-14
0.29,2.9395335989187505,2.839036792441616,3.291247310726726,3.1886810558483023,1.0001660487165356,0.9588906904497136,0.35501565473178637,0.011858156664843824,0.3528336286240497,4.553899910101312e-16,9.835979170176623e-16,1.687538997430238e-14
0.291,2.936618293351277,2.836221351754454,3.2879923355476315,3.185526184063095,1.0031026670098868,0.9617269118014681,0.35466428068959127,0.011846357804969676,0.35248432379174105,2.296087033363975e-15,8.643322773001188e-15,4.574118861455645e-14
0.292,2.9337058978232573,2.833408705524298,3.284740455141033,3.1823743436701735,1.00603637290771,0.9645603205069924,0.354313246132273,0.011834570622969158,0.3521353581535952,2.780001799913858e-15,5.232993850173968e-15,3.2862601528904634e-14
0.293,2.930796408119573,2.8305988502023287,3.2814916692121967,3.179225533400032,1.0089671693158295,0.9673909193571947,0.3539625508711807,0.011822795107447498,0.3517867314703972,1.5055630053658011e-15,5.456434146468406e-15,3.597122599785507e-14
0.294,2.927889820069694,2.827791782266872,3.278245977389424,3.1760797519384925,1.0118950591358993,0.9702187111394616,0.35361219471386157,0.01181103124701916,0.35143844350072456,2.285980206460142e-16,6.484294701424619e-15,2.886579864025407e-14
0.295,2.92498612954639,2.824987498222652,3.275003379226381,3.172936997927997,1.0148200452654457,0.9730436986376843,0.35326217746418276,0.011799279030307558,0.351090494001023,3.4577902798535646e-15,1.9507142330046723e-15,5.329070518200751e-15
0.296,2.922085332464592,2.8221859946000247,3.271763874204267,3.169797269968903,1.0177421305979102,0.9758658846322843,0.35291249892244003,0.01178753844594555,0.3507428827256509,1.6033564746874343e-15,2.6531474082625124e-15,2.353672812205332e-14
0.297,2.9191874247802003,2.819387267954535,3.2685274617340014,3.1666605666207963,1.0206613180226904,0.9786852719002388,0.3525631588854866,0.011775809482575174,0.3503956094269853,4.840307534854051e-16,5.486849622763636e-15,3.1530333899354446e-14
0.298,2.9162924024890717,2.816591314866112,3.2652941411583742,3.1635268864035395,1.0235776104251795,0.9815018632151049,0.352214157146818,0.011764092128847685,0.3500486738554459,1.4960310150244941e-15,3.9569016013262114e-15,2.6645352591003757e-14
0.299,2.913400261625882,2.81379813193853,3.2620639117539905,3.160396227798634,1.0264910106868053,0.9843156613470434,0.3518654934966893,0.011752386373423731,0.34970207575958634,1.0210312133598248e-15,6.902894719970057e-15,2.6645352591003757e-14
0.3,2.9105109982630606,2.811007715798799,3.2588367727333725,3.1572685892502372,1.0294015216850683,0.9871266690628422,0.35151716772222036,0.011740692204973518,0.34935581488613543,2.1037037615449975e-15,3.0328979992373593e-15,2.708944180085382e-14
0.301,2.9076246085097743,2.8082200630965803,3.25561272324676,3.1541439691663555,1.032309146293578,0.9899348891259387,0.35116917960748417,0.011729009612176438,0.3490098909800654,1.6368871150270544e-15,3.739879901474523e-15,1.8207657603852567e-14
0.302,2.9047410885110745,2.805435170503646,3.2523917623840783,3.1510223659198195,1.035213887382089,0.9927403242964424,0.35082152893361007,0.011717338583721391,0.3486643037846494,1.4080929700860393e-15,2.8627413669424136e-15,1.4654943925052066e-14
0.303,2.9018604344466388,2.8026530347132588,3.2491738891767445,3.1479037778495,1.0381157478165357,0.9955429773311557,0.3504742154788795,0.011705679108306916,0.3483190530415145,1.5376227254119236e-16,8.517377892349168e-15,3.108624468950438e-14
0.304,2.898982642530253,2.7998736524397674,3.245959102599323,3.1447882032611223,1.041014730459066,0.9983428509835954,0.3501272390188103,0.01169403117464095,0.3479741384906934,6.584122765724309e-16,4.236430383987836e-15,3.375077994860476e-14
0.305,2.896107709008538,2.797097020417959,3.242747401571388,3.141675640428491,1.0439108381680746,1.0011399480040133,0.34978059932624866,0.011682394771440934,0.34762955987068234,1.0014354943141535e-15,8.816971461961588e-15,4.618527782440651e-14
0.306,2.8932356301602753,2.7943231354026477,3.2395387849591177,3.1385660875942283,1.046804073798235,1.003934271139416,0.3494342961714505,0.011670769887434068,0.3472853169184931,1.010995126173662e-15,1.2822920887898525e-15,2.708944180085382e-14
0.307,2.890366402295481,2.791551994168096,3.2363332515768666,3.135459542970938,1.0496944402005304,1.006725823133584,0.3490883293221683,0.01165915651135702,0.3469414093696881,1.1577926056546318e-15,8.922972800996372e-15,6.039613253960852e-14
0.308,2.8875000217546125,2.78878359350766,3.2331308001888295,3.132356004741868,1.052581940222285,1.0095146067270917,0.3487426985437317,0.011647554631956184,0.3465978369584541,4.54991028368669e-16,4.598820735160521e-15,3.241851231905457e-14
0.309,2.8846364849077624,2.7860179302331805,3.2299314295105113,3.129255471062052,1.0554665767071927,1.012300624657325,0.34839740359913113,0.011635964237987712,0.3462545994176255,7.304253910077562e-16,4.505810581184075e-15,2.4424906541753444e-14
0.31,2.881775788153787,2.783255001174672,3.2267351382101483,3.1261579400589503,1.0583483524953465,1.0150838796584996,0.3480524442490734,0.011624385318217223,0.34591169647874237,1.1096260154783573e-15,2.139717138936507e-15,7.993605777301127e-15
0.311,2.878917927919744,2.7804948031797507,3.2235419249103043,3.123063409833475,1.0612272704232664,1.0178643744616793,0.3477078202520839,0.01161281786142029,0.3455691278720856,2.3247736777700906e-16,6.656581506045912e-15,4.218847493575595e-14
0.312,2.8760629006598757,2.777737333113368,3.220351788189094,3.1199718784606505,1.0641033333239263,1.0206421117947926,0.34736353136455583,0.011601261856382078,0.3452268933267401,2.387408255746059e-15,2.1884401101760896e-15,1.1546319456101628e-14
0.313,2.8732107028552285,2.7749825878572514,3.217164726581682,3.116883343990531,1.0669765440267815,1.02341709438265,0.3470195773408279,0.011589717291897618,0.3448849925706072,4.399943666860714e-16,1.0418748437568897e-15,1.1102230246251565e-14
0.314,2.870361331012606,2.7722305643095075,3.213980738581467,3.1137978044488914,1.0698469053577941,1.0261893249469594,0.34667595793325945,0.01157818415677182,0.34454342533046867,1.5544597236815581e-15,1.0099264354152135e-14,5.861977570020827e-14
0.315,2.867514781664244,2.769481259384447,3.2107998226414685,3.110715257837978,1.0727144201394583,1.0289588062063437,0.3463326728922837,0.011566662439819266,0.3442021913320137,4.16662146060762e-15,6.308257212165526e-15,2.531308496145357e-14
0.316,2.8646710513668165,2.7667346700118665,3.207621977175565,3.107635702137243,1.0755790911908252,1.0317255408763555,0.34598972196647354,0.01155515212986435,0.34386129029988804,9.950958119472395e-16,6.493136714411196e-15,5.3734794391857577e-14
0.317,2.8618301367010073,2.763990793136972,3.2044472005595575,3.104559135304161,1.0784409213275261,1.0344895316694924,0.34564710490261696,0.011543653215741386,0.34352072195772165,1.0826974934546547e-15,4.827742097742711e-16,4.440892098500626e-15
0.318,2.858992034270915,2.7612496257197785,3.201275491132534,3.101485555274753,1.081299913361797,1.0372507812952123,0.3453048214457536,0.011532165686294749,0.343180486028165,4.2657194736021956e-15,3.3738193586928273e-15,7.993605777301127e-15
0.319,2.8561567407033226,2.7585111647349727,3.1981068471978307,3.0984149599642845,1.0841560701025004,1.0400092924599473,0.34496287133926096,0.011520689530378396,0.3428405822329359,3.4541432237323036e-15,7.435133143443679e-15,2.1316282072803006e-14
0.32,2.8533242526471203,2.755775407171504,3.1949412670243706,3.0953473472680386,1.0870093943551475,1.0427650678671188,0.3446212543248801,0.011509224736856406,0.34250101029283964,1.0077326943827014e-15,3.434311005570446e-15,1.687538997430238e-14
0.321,2.8504945667728325,2.7530423500321333,3.191778748847476,3.0922827150617804,1.0898598889219204,1.045518110217151,0.344279970142807,0.011497771294602633,0.34216176992781167,2.313124967206214e-15,1.0681149825571007e-15,7.993605777301127e-15
0.322,2.8476676797721137,2.750311990333246,3.1886192908700344,3.0892210612025597,1.0927075566016926,1.048268422207484,0.34393901853170916,0.011486329192501046,0.3418228608569419,1.0619581443298585e-15,3.3782290825810904e-15,2.1316282072803006e-14
0.323,2.8448435883569596,2.747584325104549,3.185462891263523,3.086162383529102,1.0955524001900496,1.0510160065325886,0.3435983992288029,0.011474898419445502,0.34148428279851717,6.360636080545363e-16,2.0415373145540653e-15,1.199040866595169e-14
0.324,2.8420222892594262,2.7448593513886412,3.1823095481689525,3.0831066798625155,1.098394422479309,1.0537608658839772,0.34325811196989386,0.011463478964339826,0.3411460354700427,1.308275099994545e-15,5.8245981368743315e-15,5.3734794391857577e-14
0.325,2.8392037792310276,2.742137066240892,3.179159259697886,3.080053948006882,1.10123362625854,1.056503002950218,0.34291815648942436,0.011452070816097781,0.340808118588277,1.798478185507105e-15,5.6231090352687035e-15,4.574118861455645e-14
0.326,2.8363880550423093,2.7394174667289968,3.1760120239332643,3.0770041857496784,1.1040700143135824,1.059242420416947,0.342578532520535,0.011440673963643188,0.3404705318692568,2.822738344908905e-15,5.141584848723219e-16,8.881784197001252e-15
0.327,2.833575113482312,2.736700549932712,3.172867838930372,3.073957390862434,1.1069035894270647,1.0619791209668799,0.3422392397950856,0.011429288395909846,0.34013327502832813,1.7670532020164888e-15,1.3543897370601715e-15,2.930988785010413e-14
0.328,2.83076495135804,2.733986312943726,3.169726702717697,3.070913561101191,1.1097343543784228,1.0647131072798235,0.34190027804372636,0.011417914101841557,0.33979634778016926,2.8633614432843472e-15,5.133705861790558e-15,2.886579864025407e-14
0.329,2.827957565494216,2.731274752865263,3.166588613297788,3.0678726942069714,1.112562311943917,1.0674443820326887,0.34156164699592423,0.011406551070392353,0.33945974983882876,1.1832931794091337e-15,3.347454083467867e-16,1.3322676295501878e-15
0.33,2.8251529527326458,2.7285658668118087,3.1634535686481247,3.064834787906353,1.1153874648966495,1.0701729478995006,0.3412233463800098,0.011395199290526018,0.3391234809177318,1.5880616160191303e-15,6.592870561215839e-15,4.39648317751562e-14
0.331,2.822351109931874,2.7258596519090075,3.1603215667217404,3.0617998399119015,1.1182098160065814,1.0728988075514097,0.3408853759232192,0.011383858751216466,0.33878754072972955,9.66076791003971e-17,6.164279967814892e-15,3.68594044175552e-14
0.332,2.819552033966794,2.7231561052932762,3.1571926054482247,3.058767847922615,1.1210293680405483,1.0756219636567028,0.3405477353517377,0.011372529441447952,0.33845192898710086,1.758244053133304e-16,1.542597571718786e-15,1.1546319456101628e-14
0.333,2.8167557217282306,2.720455224111585,3.1540666827343813,3.0557388096243967,1.1238461237622765,1.0783424188808144,0.34021042439072946,0.011361211350214322,0.33811664540158726,2.4903810506673722e-15,5.9857616996224355e-15,4.618527782440651e-14
0.334,2.8139621701225295,2.717757005521317,3.1509437964648535,3.0527127226905075,1.126660085932399,1.0810601758863356,0.3398734427643888,0.0113499044665199,0.33778168968441835,8.456308430793983e-16,7.310050051253452e-15,2.7977620220553945e-14
0.335,2.8111713760711474,2.7150614466899774,3.1478239445031,3.049689584781916,1.1294712573084702,1.0837752373330256,0.33953679019595745,0.011338608779378902,0.3374470615463279,1.8163813090004705e-15,2.5847166590898515e-15,8.881784197001252e-15
0.336,2.8083833365104143,2.712368544794948,3.144707124691777,3.0466693935478357,1.1322796406449807,1.0864876058778206,0.33920046640777446,0.011327324277815676,0.3371127606975746,3.265665949349498e-16,1.011225208701477e-15,1.9095836023552692e-14
0.337,2.805598048391048,2.7096782970233506,3.1415933348536846,3.0436521466260187,1.1350852386933716,1.0891972841748438,0.33886447112131324,0.011316050950864716,0.3367787868479718,9.718359419238376e-17,6.201034319756233e-16,4.884981308350689e-15
0.338,2.8028155086778086,2.7069907005717675,3.138482572792159,3.0406378416431816,1.1378880542020495,1.0919042748754155,0.33852880405719626,0.01130478878757055,0.33644513970690126,2.6530887113643678e-17,4.819693987999737e-15,3.019806626980426e-14
0.339,2.800035714349298,2.7043057526461522,3.1353748362919696,3.0376264762153684,1.140688089916399,1.0946085806280617,0.33819346493525576,0.011293537776987914,0.3361118189833316,3.107190543318666e-15,4.385883649559454e-16,1.2434497875801753e-14
0.34,2.7972586623974642,2.7016234504614767,3.1322701231197683,3.03461804794842,1.1434853485787964,1.0973102040785232,0.3378584534745331,0.011282297908181473,0.3357788243858439,1.5063987680466372e-15,3.4573074492194196e-15,3.1086244689504383e-15
0.341,2.794484349827454,2.6989437912416867,3.129168431024666,3.0316125544381243,1.146279832928624,1.100009147869765,0.3375237693933364,0.011271069170226198,0.33544615562264796,3.8140796118195147e-16,1.7120567179748269e-15,1.509903313490213e-14
0.342,2.7917127736571046,2.696266772219422,3.126069757738933,3.02860999327079,1.149071545702281,1.1027054146419843,0.33718941240925226,0.011259851552207115,0.3351138124015964,1.9888388358926967e-15,5.773609899161051e-15,5.240252676230739e-14
0.343,2.7889439309167843,2.6935923906359096,3.1229741009784715,3.0256103620234556,1.1518604896331979,1.1053990070326203,0.33685538223919415,0.011248645043219312,0.33478179443020895,1.8130593602470993e-15,7.834208222335378e-15,3.064215547965432e-14
0.34400000000000003,2.786177818649104,2.6909206437407427,3.1198814584434174,3.0226136582642114,1.154646667451847,1.108089927676361,0.3365216785993986,0.01123744963236814,0.33445010141568493,2.891315646197642e-15,3.691421616843482e-15,1.7319479184152442e-14
0.34500000000000003,2.7834144339085705,2.6882515287917212,3.1167918278186106,3.019619879552588,1.1574300818857555,1.1107781792051528,0.33618830120548615,0.011226265308769082,0.3341187330649258,5.966467024359009e-16,4.503954999022355e-16,3.1086244689504383e-15
0.34600000000000003,2.7806537737613737,2.685585043054638,3.1137052067741604,3.0166290234398616,1.1602107356595168,1.1134637642482075,0.3358552497724757,0.011215092061547532,0.3337876890845392,5.794101545293572e-16,5.419305426878064e-15,2.7977620220553945e-14
0.34700000000000003,2.7778958352849927,2.682921183803271,3.1106215929658982,3.0136410874692645,1.162988631494802,1.1161466854320108,0.3355225240147948,0.011203929879839286,0.33345696918087214,4.104505932853037e-16,3.057713522258582e-15,1.6431300764452317e-14
0.34800000000000003,2.7751406155681493,2.680259948319066,3.107540984035959,3.0106560691763753,1.16576377211037,1.11882694538033,0.33519012364632444,0.011192778752790095,0.3331265730600156,2.0900141711476217e-15,2.6919807156786415e-15,1.687538997430238e-14
0.34900000000000003,2.772388111710375,2.6776013338910625,3.1044633776131736,3.0076739660893956,1.1685361602220803,1.121504546714221,0.3348580483804243,0.011181638669556035,0.3327965004278173,1.788107781575341e-17,1.264270629800087e-15,2.3092638912203256e-14
0.35000000000000003,2.7696383208218496,2.674945337815725,3.101388771313483,3.004694775729359,1.171305798542902,1.1241794920520367,0.3345262979299313,0.011170509619303111,0.33246675098990314,1.0291812575453146e-15,4.304629655351103e-15,3.907985046680551e-14
0.35100000000000003,2.7668912400231025,2.6722919573968227,3.0983171627404977,3.001718495610447,1.1740726897829252,1.1268517840094336,0.33419487200721626,0.011159391591207692,0.3321373244516909,2.4545672115618946e-15,3.2362966346364743e-15,1.7319479184152442e-14
0.352,2.7641468664448423,2.6696411899452603,3.095248549485924,2.99874512324032,1.17683683664937,1.1295214251993788,0.33386377032417425,0.01114828457445607,0.33180822051839387,2.690146704396846e-16,3.554200373283073e-15,9.325873406851315e-15
0.353,2.7614051972277323,2.666993032778949,3.0921829291298155,2.9957746561201586,1.1795982418465978,1.1321884182321578,0.3335329925922707,0.01113718855824488,0.33147943889505543,1.9118977569003894e-15,1.2785572596830078e-15,1.5987211554602254e-14
0.354,2.7586662295221904,2.664347483222685,3.0891202992411975,2.992807091745208,1.18235690807612,1.1348527657153804,0.3332025385225542,0.011126103531780679,0.33115097928653153,1.2848471178056371e-15,4.442291237733464e-15,2.4868995751603507e-14
0.355,2.7559299604880265,2.661704538608045,3.086060657378341,2.989842427604775,1.185112838036608,1.1375144702539886,0.3328724078256618,0.011115029484280456,0.3308228413975357,1.2591394070293752e-16,6.2755043352557246e-15,9.769962616701378e-15
0.356,2.7531963872944183,2.659064196273216,3.083004001089164,2.986880661182573,1.1878660344239025,1.1401735344502617,0.3325426002118664,0.011103966404971095,0.33049502493262495,6.572022025352897e-16,7.935791303547638e-15,2.398081733190338e-14
0.357,2.7504655071196824,2.656426453562927,3.0799503279116105,2.9839217899568795,1.1906164999310223,1.1428299609038246,0.3322131153910763,0.011092914283089726,0.3301675295962311,3.2081637257649404e-15,3.478839598002754e-15,1.6431300764452317e-14
0.358,2.7477373171509383,2.6537913078282056,3.0768996353740863,2.9809658114008872,1.1933642372481732,1.1454837522116528,0.33188395307285273,0.011081873107883677,0.32984035509265974,1.1997438962385404e-15,2.2625569366822944e-15,2.3092638912203256e-14
0.359,2.745011814584122,2.651158756426456,3.0738519209956157,2.978012722982824,1.1961092490627574,1.1481349109680792,0.3315551129664412,0.011070842868610329,0.32951350112610206,1.5621164275045907e-15,6.8316823394489824e-15,3.6415315207705135e-14
0.36,2.7422889966236648,2.6485287967212288,3.07080718228646,2.9750625221660854,1.1988515380593812,1.1507834397648005,0.3312265947807775,0.01105982355453711,0.3291869674006568,5.151960758776398e-15,8.452444720204163e-15,3.419486915845482e-14
0.361,2.739568860482354,2.6459014260820846,3.0677654167481183,2.972115206409595,1.2015911069198635,1.1534293411908825,0.33089839822451345,0.011048815154941773,0.32886075362033335,1.1580786651433184e-15,4.379831890653858e-15,1.8207657603852567e-14
0.362,2.7368514033811118,2.643276641884585,3.0647266218740135,2.969170773167917,1.2043279583232447,1.1560726178327672,0.3305705230060188,0.01103781765911219,0.3285348594890485,2.780333375636525e-15,1.9537156151773802e-15,2.7977620220553945e-14
0.363,2.7341366225489736,2.640654441510131,3.0616907951494987,2.9662292198914826,1.2070620949457938,1.1587132722742772,0.3302429688334184,0.011026831056346153,0.32820928471066624,1.0425256530979877e-15,3.4621609513233767e-16,9.769962616701378e-15
0.364,2.7314245152227983,2.638034822345828,3.058657934052336,2.963290544026725,1.2097935194610165,1.161351307096623,0.32991573541459,0.011015855335951912,0.32788402898898494,2.241384072647014e-15,1.0865106622443705e-15,3.9968028886505635e-15
0.365,2.728715078647026,2.635417781784511,3.0556280360529464,2.9603547430162775,1.2125222345396636,1.1639867248784075,0.3295888224571836,0.011004890487247513,0.32755909202775224,1.38976440165037e-15,2.6064612828403966e-15,1.9095836023552692e-14
0.366,2.7260083100738064,2.632803317224486,3.052601098614664,2.9574218142991984,1.2152482428497373,1.166619528195632,0.32926222966864177,0.010993936499561312,0.3272344735306783,2.6913606189667475e-15,5.302557838387508e-15,3.6415315207705135e-14
0.367,2.7233042067625286,2.630191426069609,3.0495771191940433,2.954491755311073,1.2179715470564998,1.1692497196217015,0.3289359567562124,0.010982993362231831,0.32691017320143684,1.5290437071019191e-15,6.453929144889268e-15,3.730349362740526e-14
0.368,2.720602765979968,2.627582105729102,3.0465560952411503,2.951564563484248,1.2206921498224799,1.1718773017274307,0.3286100034269513,0.010972061064607588,0.3265861907436814,1.603443742913918e-15,3.705050849251462e-15,6.661338147750939e-15
0.369,2.717903984999901,2.6249753536173834,3.043538024199758,2.9486402362478956,1.2234100538074797,1.174502277081048,0.32828436938775035,0.010961139596047135,0.3262625258610515,2.9091237076670338e-15,4.593548149387816e-15,2.0872192862952943e-14
0.37,2.7152078611030834,2.6223711671542107,3.04052290350772,2.94571877102832,1.2261252616685827,1.1771246482482023,0.32795905434534395,0.01095022894591948,0.32593917825717783,3.651421350401077e-16,6.510839710507896e-15,3.6415315207705135e-14
0.371,2.7125143915771432,2.6197695437643866,3.0375107305970164,2.942800165248925,1.2288377760601599,1.1797444177919667,0.32763405800632583,0.010939329103603337,0.3256161476356925,2.741281734682814e-15,2.5465559995256844e-15,4.440892098500626e-15
0.372,2.7098235737163487,2.617170480877765,3.0345015028942695,2.9398844163305116,1.2315475996338763,1.1823615882728444,0.3273093800771466,0.010928440058487766,0.32529343370023983,3.6769602476191725e-15,1.0290737027953394e-15,1.4654943925052066e-14
0.373,2.7071354048216216,2.614573975929143,3.0314952178206784,2.936971521691366,1.2342547350386979,1.1849761622487736,0.32698502026414755,0.01091756179997186,0.32497103615447914,3.0213935022276424e-15,2.3626016979256306e-15,1.7763568394002505e-15
0.374,2.704449882200323,2.6119800263582666,3.028491872792516,2.9340614787473913,1.2369591849208983,1.1875881422751318,0.3266609782735576,0.010906694317464828,0.3246489547020891,1.649667167905088e-16,4.625832340035683e-15,3.68594044175552e-14
0.375,2.7017670031660534,2.6093886296096858,3.025491465221181,2.931154284912236,1.2396609519240644,1.1901975309047415,0.32633725381150136,0.010895837600385889,0.3243271890467856,1.5595640936015588e-15,2.51879716866503e-15,2.6645352591003757e-14
0.376,2.6990867650387718,2.6067997831326406,3.022493992513382,2.92824993759749,1.2423600386891032,1.1928043306878742,0.3260138465840268,0.010884991638164412,0.3240057388923226,1.5794767558556293e-15,7.326922362537233e-15,5.240252676230739e-14
0.377,2.6964091651444044,2.6042134843811535,3.019499452071563,2.9253484342126885,1.2450564478542476,1.1954085441722553,0.3256907562970996,0.010874156420239872,0.3236846039424905,5.515266895628059e-16,2.2201815749873757e-15,1.7319479184152442e-14
0.378,2.6937342008149976,2.6016297308137175,3.0165078412938193,2.922449772165609,1.2477501820550627,1.198010173903069,0.3253679826566217,0.010863331936061699,0.32336378390113774,3.0640088361381903e-15,6.0308275214133286e-15,1.9984014443252818e-14
0.379,2.6910618693884585,2.599048519893454,3.0135191575743776,2.9195539488621582,1.2504412439244512,1.2006092224229625,0.32504552536843445,0.010852518175089644,0.3230432784721706,9.118249602099786e-16,3.821728110840832e-15,3.6415315207705135e-14
0.38,2.6883921682084186,2.5964698490879683,3.0105333983034837,2.9166609617067993,1.2531296360926596,1.2032056922720504,0.32472338413833984,0.010841715126793227,0.3227230873595503,6.084861877512517e-16,3.711324227331789e-16,1.687538997430238e-14
0.381,2.6857250946242885,2.593893715869208,3.007550560867863,2.9137708081024023,1.255815361187284,1.2057995859879196,0.3244015586720972,0.010830922780652195,0.32240321026731716,3.4145936269212056e-16,8.22064030900475e-15,2.4868995751603507e-14
0.382,2.683060645990972,2.591320117713574,3.004570642650708,2.9108834854503884,1.2584984218332749,1.2083909061056333,0.32408004867543566,0.010820141126156297,0.3220836468995806,7.944494527971008e-16,5.883158924237544e-15,3.241851231905457e-14
0.383,2.680398819668996,2.588749052101694,3.0015936410319872,2.9079989911510187,1.261178820652944,1.210979655157735,0.3237588538540727,0.010809370152805326,0.32176439696053183,4.1611258953556376e-16,3.2833292036312583e-15,5.329070518200751e-15
0.384,2.677739613024192,2.586180516518428,2.9986195533884903,2.9051173226033074,1.2638565602659682,1.2135658356742534,0.3234379739137101,0.010798609850109244,0.32144546015444597,4.692851689445601e-15,6.7069284708651396e-15,3.952393967665557e-14
0.385,2.6750830234277165,2.583614508452863,2.9956483770941134,2.902238477205195,1.2665316432893958,1.2161494501827061,0.3231174085600423,0.010787860207587815,0.3211268361856953,2.3533857512370658e-15,6.742271857639298e-15,3.9968028886505635e-14
0.386,2.6724290482559545,2.58105102539819,2.992680109519898,2.899362452353664,1.2692040723376519,1.2187305012081044,0.32279715749877824,0.010777121214771007,0.32080852475873756,4.516675631923723e-15,2.4698321187884333e-15,1.3322676295501878e-14
0.387,2.6697776848905432,2.5784900648516658,2.9897147480342308,2.896489245444826,1.2718738500225424,1.221308991272956,0.3224772204356346,0.010766392861198845,0.3204905255781474,1.6710636404687543e-16,4.015062787213131e-15,2.6201263381153694e-14
0.388,2.6671289307179955,2.5759316243145576,2.9867522900031136,2.8936188538739405,1.2745409789532605,1.2238849228972706,0.3221575970763493,0.010755675136421235,0.32017283834858573,2.4533242971141786e-15,5.5537647122855435e-15,2.6201263381153694e-14
0.389,2.6644827831300217,2.5733757012921736,2.98379273279006,2.8907512750356745,1.2772054617363904,1.2264582985985628,0.3218382871266889,0.010744968029998152,0.3198554627748434,2.4371534696027473e-15,3.043678488058718e-15,2.042810365310288e-14
0.39,2.661839239522998,2.5708222932936464,2.9808360737564836,2.887886506323976,1.2798673009759134,1.2290291208918565,0.321519290292456,0.010734271531499645,0.31953839856181215,5.400576703561428e-16,1.4320440771036153e-15,-8.881784197001252e-15
